,title,location,department,salary_range,company_profile,employment_type,required_experience,required_education,industry,function,fraudulent
13859,9046,168,2,100,147,1,4,1,2,6,0
13860,1839,26,2,0,17,1,1,0,0,2,0
13861,9047,117,2,0,73,1,2,1,2,19,0
13862,5093,184,0,0,1554,1,0,2,0,0,0
13863,9048,26,47,0,285,1,2,0,59,5,0
13864,1626,2001,799,38,119,1,4,0,13,3,0
13865,9049,91,2,0,329,1,5,2,12,5,0
13866,1080,1835,2,0,1219,2,1,0,0,2,0
13867,9050,7,2,0,5,2,1,0,0,2,0
13868,9051,1110,30,0,1248,1,2,1,2,1,0
13869,9052,2476,2,0,15,1,1,3,0,9,0
13870,58,123,2,0,27,4,1,1,16,2,0
13871,9053,1632,2,0,155,2,1,0,0,2,0
13872,9054,14,254,221,1,1,2,0,1,3,0
13873,9055,2245,2,217,640,1,4,7,17,5,0
13874,1314,59,245,0,279,2,1,0,0,2,0
13875,9056,59,1148,0,1435,1,2,1,23,6,0
13876,9057,77,72,0,151,2,1,0,0,2,0
13877,9058,0,2,0,16,2,1,0,0,2,0
13878,9059,371,2,0,92,1,2,1,2,6,0
13879,9060,7,2,0,1292,1,3,1,0,6,0
13880,9061,80,2,0,526,2,1,0,0,2,0
13881,9062,237,2,66,1463,1,2,1,9,8,0
13882,7395,9,0,0,70,3,0,7,1,0,0
13883,9063,516,3,0,5,1,4,1,0,3,0
13884,9064,1032,2,0,765,1,3,7,0,9,0
13885,9065,11,2,22,824,1,2,1,61,19,0
13886,9066,7,255,0,298,2,1,0,0,2,0
13888,9067,1390,2,0,952,1,1,0,40,2,0
13889,9068,2034,2,0,1225,1,4,1,2,2,0
13890,9069,91,2,0,111,1,1,0,0,2,0
13891,9070,20,45,0,647,1,2,0,50,24,0
13892,9071,831,2,0,92,1,3,1,66,6,0
13893,9072,19,2,121,1480,1,4,0,2,0,0
13894,640,247,39,0,60,1,3,0,6,6,0
13895,3203,805,3,0,32,1,3,1,5,3,0
13896,35,1487,2,0,27,4,1,1,16,2,0
13897,853,282,2,0,17,1,1,0,0,2,0
13898,9073,9,2,0,5,2,1,0,0,2,0
13899,9074,2717,2,0,5,4,1,3,110,1,0
13900,2041,20,41,16,91,1,4,1,1,23,0
13901,35,2055,2,0,27,4,1,1,16,2,0
13902,9075,7,2,0,1292,1,3,1,2,6,0
13903,9076,1936,768,417,1171,5,1,6,3,4,0
13904,1109,2718,2,131,1401,1,1,1,0,2,0
13905,9077,511,2,0,5,1,1,0,1,3,0
13906,9078,64,30,68,1555,1,3,0,12,6,0
13907,6611,0,0,0,1505,1,3,1,0,0,0
13908,9079,125,13,731,80,1,6,1,1,19,0
13909,9080,214,2,0,92,1,2,1,2,6,0
13910,9081,83,2,0,5,4,2,0,5,2,0
13911,9082,7,2,0,257,1,3,1,7,2,0
13912,9083,394,2,0,111,1,4,3,68,4,0
13913,9084,214,2,0,92,1,2,1,2,6,0
13915,965,91,3,385,1007,4,1,0,2,3,0
13916,9085,516,1149,0,5,1,3,0,0,2,0
13917,9086,145,2,0,92,1,2,1,2,6,0
13918,9087,1936,768,0,1171,5,1,6,3,4,0
13919,9088,432,2,0,191,1,4,0,14,7,0
13920,9089,403,3,31,284,1,1,3,14,3,0
13921,9090,382,97,0,252,1,1,1,5,27,0
13922,4387,132,2,0,17,2,1,0,0,2,0
13923,495,66,2,0,17,1,1,0,2,2,0
13924,9091,6,298,0,42,1,0,0,48,2,0
13925,9092,244,41,0,300,0,1,0,1,23,0
13926,9093,77,2,68,193,1,2,0,81,14,0
13927,5663,194,2,0,5,1,1,0,2,2,0
13928,126,66,660,0,1032,1,2,1,5,19,0
13929,149,2682,1150,0,1556,2,1,0,0,2,0
13930,9094,2224,1151,0,1291,2,1,0,0,2,0
13931,9095,678,25,0,200,2,1,0,0,7,0
13932,9096,653,13,0,456,1,2,7,20,11,0
13933,9097,132,2,0,2,1,1,0,15,8,0
13934,9098,567,17,0,394,2,1,0,0,2,0
13935,9099,2719,2,0,15,5,1,0,24,2,0
13936,640,7,908,0,245,2,1,0,0,8,0
13937,9100,59,787,0,1188,1,2,0,4,2,0
13938,9101,439,2,0,292,1,1,0,6,2,0
13939,9102,114,2,0,1373,1,1,0,48,2,0
13940,716,128,2,0,115,1,3,0,6,2,0
13941,9103,132,2,0,17,1,1,0,7,2,0
13942,9104,854,2,0,615,1,1,2,25,22,0
13943,407,59,29,0,5,1,2,1,2,8,0
13944,9105,376,29,0,179,1,2,7,15,6,0
13945,9106,381,2,0,17,1,2,1,7,5,0
13946,9107,7,25,0,228,3,4,0,47,13,0
13947,893,1312,2,0,5,2,1,0,0,2,0
13948,1879,32,2,0,5,1,4,0,48,10,0
13949,9108,448,2,0,147,1,1,0,5,17,0
13950,9109,89,2,732,5,1,1,0,73,2,0
13951,9110,1704,39,0,1085,5,4,3,11,2,0
13952,9111,114,2,0,1312,2,1,0,0,2,0
13953,9112,2288,2,0,268,1,1,0,0,2,0
13954,1712,195,53,0,117,0,0,3,1,32,0
13955,1000,20,2,0,1357,1,2,0,6,14,0
13956,35,87,2,0,27,4,1,1,16,2,0
13957,9113,2218,19,0,1311,1,6,1,28,18,0
13958,4230,20,2,478,401,1,2,1,5,6,0
13959,9114,831,2,0,92,1,2,1,2,6,0
13960,9115,525,2,0,5,2,1,0,0,2,0
13961,9116,1424,2,0,334,1,1,1,59,33,0
13962,1109,2720,87,733,5,1,2,1,89,14,0
13963,9117,11,2,472,88,1,4,1,71,2,0
13964,497,951,2,0,1079,1,3,0,6,8,0
13965,9118,2384,2,0,1036,3,1,0,83,9,0
13966,9119,14,919,4,96,1,3,1,5,6,0
13967,9120,20,30,0,1002,1,2,0,2,6,0
13968,9121,195,726,0,117,1,4,1,1,0,0
13969,7978,184,2,0,362,1,1,0,9,8,0
13970,9122,0,3,0,1478,1,3,0,22,3,0
13971,9123,846,2,0,17,1,2,2,127,8,0
13972,9124,205,2,0,5,2,1,0,0,2,0
13973,9125,200,481,0,60,1,1,0,0,2,0
13974,728,61,2,0,17,1,1,0,28,2,0
13975,293,65,0,0,1450,1,6,1,54,0,0
13976,2199,59,0,0,1440,1,4,0,9,0,0
13977,517,652,2,0,15,2,1,0,0,2,0
13978,9126,358,2,280,240,1,4,1,48,10,0
13979,9127,2455,2,0,281,2,1,0,0,2,0
13980,9128,599,2,734,5,1,2,0,12,3,0
13981,9129,1127,16,0,468,1,1,0,0,2,0
13982,7386,2721,2,0,15,2,1,0,0,2,0
13983,347,381,2,0,17,1,1,0,1,2,0
13984,9130,125,34,15,80,1,2,1,1,8,0
13985,9131,20,1152,2,586,1,2,0,5,19,0
13986,9132,2722,1153,0,1346,1,2,1,2,6,0
13987,1415,271,2,0,136,1,2,1,2,10,0
13988,9133,59,1154,0,1550,1,1,0,12,2,0
13989,118,2712,2,0,27,4,1,1,16,12,0
13990,9134,282,2,0,242,2,1,0,0,2,0
13991,9135,1982,2,95,5,4,4,0,75,2,0
13992,1074,61,2,0,17,1,1,0,42,2,0
13993,9136,58,2,5,5,1,4,1,2,8,0
13994,9137,40,2,45,5,1,2,1,1,23,0
13995,9138,2723,2,0,5,3,1,0,0,7,0
13996,9139,2700,1141,0,111,3,4,3,68,4,0
13997,482,2724,2,354,5,1,2,0,28,8,0
13998,9140,1194,2,0,5,1,2,1,59,5,0
13999,9141,2725,12,0,265,1,2,1,2,10,0
14000,2514,352,20,0,51,1,2,1,15,7,1
14001,9142,14,2,0,5,3,1,0,0,2,1
14002,1325,2726,2,0,5,1,1,0,27,2,1
14003,9143,11,2,0,88,1,1,0,71,6,0
14004,1000,0,3,734,5,1,3,1,7,3,0
14005,2781,438,2,0,604,1,4,3,1,3,0
14006,9144,2727,2,0,5,2,1,0,0,2,0
14007,4217,114,2,0,20,1,2,1,12,3,0
14008,640,7,2,0,5,1,1,0,9,6,0
14009,9145,11,2,0,5,2,1,0,0,2,0
14010,7906,2728,111,0,5,2,1,0,0,2,0
14011,9146,1702,2,0,1395,1,2,9,124,8,0
14012,9147,1110,1155,0,453,1,2,1,2,26,0
14013,9148,2729,2,0,646,1,1,0,78,19,0
14014,9149,3,2,0,163,1,2,1,81,2,0
14015,2240,132,140,130,480,1,4,3,14,1,0
14016,9150,3,2,0,163,1,2,1,81,2,0
14017,556,93,0,0,1328,1,2,1,9,0,0
14018,118,64,2,0,27,4,1,1,16,12,0
14019,3837,2730,16,0,211,1,3,0,6,8,0
14020,9151,239,2,0,81,1,1,0,3,2,0
14021,9152,2731,12,0,1557,2,1,0,0,2,0
14022,9153,2732,132,0,518,2,1,0,0,2,0
14023,2645,493,3,0,427,2,1,0,0,2,0
14024,9154,2733,2,0,4,1,2,3,30,7,0
14025,9155,382,82,0,595,2,1,0,0,2,0
14026,657,2734,111,0,5,2,1,0,0,2,0
14027,9156,60,2,0,5,1,2,7,19,5,0
14029,9157,2452,2,0,734,3,3,1,9,9,0
14030,9158,360,3,0,5,2,1,0,0,2,0
14031,1112,663,2,0,5,2,1,0,0,2,0
14032,9159,843,1156,0,603,2,1,0,0,2,0
14033,9160,1532,2,0,5,2,1,0,0,2,0
14034,9161,893,1157,735,833,1,2,1,3,5,0
14035,2007,976,2,0,5,2,1,0,0,2,0
14036,9162,1312,2,0,5,2,1,0,0,2,0
14037,9163,58,2,0,5,1,1,0,9,2,0
14038,77,355,2,0,446,4,4,3,5,1,0
14039,9164,114,2,0,470,1,1,0,0,2,0
14040,9165,7,2,0,470,1,1,0,0,2,0
14041,5711,488,2,0,5,1,2,1,9,7,0
14042,9166,2735,1158,0,5,2,1,0,0,2,0
14043,617,750,16,0,211,1,3,0,6,8,0
14044,9167,0,2,0,836,1,4,1,36,21,0
14045,29,274,2,0,9,1,4,3,22,1,0
14046,7714,2084,252,0,219,3,1,0,3,7,0
14047,9,243,2,0,9,3,4,3,5,1,0
14048,9168,673,2,0,5,2,1,0,0,2,0
14049,3851,158,2,32,336,1,2,5,5,19,0
14050,9169,58,1159,0,405,1,5,8,86,5,0
14051,9170,205,17,0,5,2,1,0,0,2,0
14052,139,81,2,26,5,1,4,3,6,3,0
14053,2024,2736,1160,736,446,1,4,3,74,11,0
14054,9171,11,2,0,88,2,1,0,0,2,0
14055,9172,223,295,0,1108,1,1,0,1,28,0
14056,7214,1587,2,0,5,2,1,0,0,2,0
14057,9173,184,1161,0,5,2,1,0,0,2,0
14058,9174,2737,223,0,5,1,1,0,43,3,0
14059,9175,2738,2,0,377,1,1,1,3,4,0
14060,4571,101,535,0,61,4,4,1,5,17,0
14061,9176,1142,2,0,794,1,1,2,9,0,0
14062,1731,301,220,0,10,2,1,0,0,2,0
14063,3038,336,2,313,5,4,2,0,29,27,0
14064,6218,243,2,0,9,1,4,3,2,1,0
14065,35,64,2,0,27,4,1,1,16,2,0
14066,368,244,2,0,1153,1,2,0,2,6,0
14067,657,404,2,0,267,2,1,0,0,2,0
14068,9177,59,2,0,554,2,1,0,0,2,0
14069,9178,1245,2,0,218,2,1,0,0,2,0
14070,9179,2739,2,0,5,0,1,0,0,2,0
14071,1121,59,18,0,246,2,1,0,0,2,0
14072,9180,184,0,0,20,1,1,1,12,0,0
14073,766,11,2,0,5,1,4,3,12,1,0
14074,2949,11,552,0,102,1,3,0,61,2,0
14075,9181,58,2,0,1558,1,3,1,93,28,0
14076,9182,11,2,0,479,1,0,0,0,2,0
14077,9183,1159,146,28,5,3,4,3,52,9,0
14078,425,462,3,0,5,1,1,1,2,3,0
14079,517,652,2,0,15,2,1,0,0,2,0
14080,2425,357,12,0,870,1,4,1,48,10,0
14081,9184,0,17,0,170,1,2,1,5,6,0
14082,2322,58,2,0,75,1,1,0,0,2,0
14083,9185,3,2,0,163,2,1,0,0,2,0
14084,9186,2740,2,0,5,2,1,0,0,2,0
14085,3760,376,484,38,119,1,1,0,13,3,0
14086,4498,27,2,0,570,1,4,0,59,1,0
14087,3789,59,2,0,1559,2,1,0,0,2,0
14088,9187,634,2,0,396,2,1,0,0,2,0
14089,9188,2741,2,0,5,4,2,1,57,17,0
14090,1109,80,2,0,211,1,3,0,6,31,0
14091,2904,2742,555,0,5,2,1,0,0,2,0
14092,9189,2743,520,252,385,1,2,1,59,5,0
14093,9190,111,2,0,5,1,1,1,6,3,0
14094,9191,270,2,0,181,1,1,2,0,12,0
14095,9192,866,3,0,5,2,1,0,0,2,0
14096,9193,114,2,0,5,1,4,1,15,9,1
14097,521,1694,2,0,193,2,1,0,0,2,0
14098,9194,11,2,475,1560,1,2,0,6,22,0
14099,657,1633,2,0,5,1,1,7,83,28,0
14100,56,2495,2,0,27,4,4,1,16,12,0
14101,9195,309,2,0,5,1,1,0,92,2,0
14102,35,2138,2,0,27,4,1,1,16,2,0
14103,482,77,2,0,5,2,1,0,0,2,0
14104,9196,1539,2,0,2,2,3,0,15,18,0
14105,35,2744,2,0,27,4,1,1,16,2,0
14106,9197,177,2,0,9,3,4,3,11,1,0
14107,9198,3,2,0,163,1,2,1,81,2,0
14108,56,136,2,0,27,4,4,1,16,12,0
14109,9199,77,1162,0,5,2,1,0,0,2,0
14110,9200,3,2,0,438,1,1,0,1,19,0
14111,482,2745,487,0,5,3,2,1,48,11,0
14112,2777,11,16,0,316,2,1,0,0,8,0
14113,9201,11,2,0,88,1,3,0,27,6,0
14114,9202,247,1163,0,60,1,1,0,9,2,0
14115,287,1621,17,0,5,2,1,0,0,2,0
14116,9203,114,2,0,5,2,1,0,0,2,0
14117,9204,80,52,145,499,1,6,1,1,15,0
14118,3176,453,361,0,5,1,1,0,0,2,0
14119,7915,7,2,0,257,1,3,1,7,26,0
14120,9205,32,2,0,5,2,1,0,0,2,0
14121,9206,74,17,0,170,4,2,1,5,6,0
14122,9207,353,2,0,57,1,1,0,0,2,0
14123,9208,77,2,0,5,1,4,0,0,2,0
14124,56,2061,2,0,27,4,4,1,16,12,0
14125,7881,0,2,0,5,4,1,1,59,14,0
14126,356,237,2,0,930,1,3,0,9,8,0
14127,9209,533,337,55,778,1,3,0,118,37,0
14128,4037,37,2,737,5,1,4,0,28,18,1
14129,9210,14,1164,0,1561,4,3,0,40,2,0
14130,9211,2746,2,0,206,0,1,0,0,2,0
14131,9212,7,2,0,257,1,6,1,7,22,0
14132,9213,2747,2,0,370,2,1,0,0,2,0
14133,1563,132,2,0,5,2,1,0,15,8,1
14134,1746,6,18,0,5,5,0,1,9,14,0
14135,56,50,2,0,27,4,4,1,16,12,0
14136,9214,3,2,0,163,1,2,1,81,2,0
14137,5912,172,2,0,1218,2,1,0,0,2,0
14138,5558,2748,2,0,1217,1,2,0,59,3,0
14140,9215,66,30,0,770,1,1,0,0,2,0
14141,165,2551,2,0,16,1,2,1,4,8,0
14142,9216,2749,2,0,274,2,1,0,0,2,0
14143,9217,996,1165,0,709,1,4,1,21,6,0
14144,9218,472,2,0,488,1,1,0,43,2,0
14145,9219,91,2,0,329,1,6,1,91,5,0
14146,139,74,2,26,5,1,4,3,6,3,0
14147,139,356,2,26,5,1,4,3,6,3,0
14148,56,2750,2,0,27,4,4,1,16,12,0
14149,9220,1704,0,0,1085,0,0,4,1,0,0
14150,139,37,2,26,5,1,4,3,6,3,0
14151,9221,142,41,126,90,1,4,1,5,28,0
14152,28,121,2,0,17,1,1,0,7,2,0
14153,9222,37,215,0,1021,1,3,1,16,12,0
14154,9223,2751,2,0,5,2,1,0,0,2,1
14155,9224,0,24,0,125,1,2,1,9,8,0
14156,9225,275,208,0,183,1,4,0,1,10,0
14157,56,392,2,0,27,4,4,1,16,12,0
14158,9226,0,689,0,711,2,1,0,0,2,0
14159,9227,11,405,280,385,4,4,1,9,32,0
14160,9228,302,2,0,15,1,3,5,0,14,0
14161,9229,114,2,0,468,2,1,0,0,2,0
14162,9230,2488,2,0,15,1,4,3,48,9,0
14163,9231,132,2,0,5,1,1,0,15,7,1
14164,9232,2752,1166,37,5,1,4,6,39,20,0
14165,58,2753,2,0,27,4,1,1,16,2,0
14166,6038,19,12,0,28,1,2,1,0,10,0
14168,35,2159,2,0,27,4,1,1,16,2,0
14169,9233,6,2,0,154,5,0,1,7,22,0
14170,35,2150,2,0,27,4,1,1,16,2,0
14171,9234,453,2,0,5,2,1,0,0,2,0
14172,35,1837,2,0,27,4,1,1,16,2,0
14173,5648,74,2,0,5,4,1,0,24,7,0
14174,9235,11,2,0,359,1,1,0,0,2,0
14175,58,1041,2,0,27,4,1,1,16,2,0
14176,9236,58,3,0,5,1,3,7,76,3,0
14177,73,81,2,0,43,1,2,0,18,14,0
14178,9237,270,2,0,181,3,4,7,0,2,0
14179,7018,147,16,0,210,1,6,2,1,8,1
14180,64,74,2,0,17,1,1,0,0,2,0
14181,1340,58,2,0,1562,1,4,3,75,3,0
14182,389,2754,2,0,191,1,4,3,39,20,0
14183,9238,114,2,0,468,2,1,0,0,2,0
14184,9239,2755,112,738,5,1,3,6,75,33,0
14185,9240,183,2,0,5,2,1,0,0,2,0
14186,9241,27,2,0,1324,1,1,0,1,28,0
14187,9242,27,2,0,9,1,4,3,6,1,0
14188,515,793,2,0,9,1,4,3,10,1,0
14189,9243,485,2,0,5,1,2,2,1,30,0
14190,77,0,2,0,9,1,4,3,13,1,0
14191,1067,216,2,0,1563,1,1,0,0,2,0
14192,9244,404,2,0,958,1,2,1,74,5,0
14193,9245,649,25,0,453,1,3,1,50,9,0
14194,9246,213,2,0,241,1,1,0,0,2,0
14195,9247,239,2,150,1325,1,1,0,22,9,0
14196,9248,2756,2,597,5,3,1,0,13,2,0
14197,9249,511,2,0,1564,1,2,0,5,6,0
14198,1104,2757,2,0,5,1,2,1,16,8,0
14199,9250,75,2,0,9,3,4,3,12,1,0
14200,9251,87,2,0,5,2,1,0,0,2,0
14201,42,132,2,0,9,1,4,3,6,1,0
14202,6374,2758,2,0,5,2,2,0,70,5,0
14203,9252,2759,2,0,17,1,1,0,28,2,0
14204,9253,460,2,0,306,1,1,0,75,5,0
14205,9254,424,3,739,284,1,1,0,14,3,0
14206,9153,2732,132,0,518,1,2,0,9,19,0
14207,9255,125,233,198,80,1,6,1,1,19,0
14208,9256,0,2,0,16,4,2,1,4,2,0
14209,1913,656,2,0,312,1,1,0,0,1,0
14210,517,2760,2,0,15,2,1,0,0,2,0
14212,9257,174,3,84,469,1,3,1,9,3,0
14213,9258,116,2,0,5,1,4,1,2,6,0
14214,9259,0,30,0,16,1,3,1,9,8,0
14215,9260,81,2,217,640,1,4,7,17,5,0
14216,9261,237,2,0,353,1,3,1,9,8,0
14217,4080,7,2,0,1197,1,1,0,48,2,0
14218,9262,2761,2,0,281,2,1,0,0,2,0
14219,1070,11,2,0,116,1,2,1,0,8,0
14221,9263,147,126,0,210,1,2,1,1,6,1
14222,463,786,12,740,1098,1,1,1,5,10,0
14223,9264,26,2,123,1565,1,1,3,5,6,0
14224,9265,209,34,0,130,1,2,1,6,2,0
14225,9266,14,2,5,76,1,3,0,36,21,0
14226,9267,2762,2,0,5,2,2,0,0,2,0
14227,517,2763,2,0,15,2,1,0,0,2,0
14228,9268,2532,2,145,1454,1,2,1,5,9,0
14229,9269,402,2,0,266,1,3,7,5,6,0
14230,7773,953,2,0,5,2,1,0,0,2,0
14231,9270,19,2,0,18,1,3,1,9,2,0
14232,9271,864,2,0,5,4,1,0,5,2,0
14233,9272,2764,2,0,1408,3,4,0,9,9,0
14234,2326,1051,2,0,147,1,2,1,5,6,0
14235,9273,152,2,0,5,2,1,0,0,2,0
14236,1109,59,25,0,297,1,2,1,2,6,0
14237,9274,158,2,741,5,1,2,1,5,6,0
14238,9275,152,2,0,5,2,1,0,0,2,0
14239,547,147,2,0,5,4,1,0,5,2,0
14240,9276,339,2,0,17,1,1,0,7,2,0
14241,9277,301,220,0,10,2,1,0,0,2,0
14242,9278,40,2,149,5,1,3,3,82,1,0
14244,9279,32,2,0,5,1,1,4,49,6,0
14245,970,473,3,0,326,1,3,1,9,3,0
14246,9280,779,2,0,15,1,1,3,0,8,0
14247,495,93,2,0,17,1,1,0,2,2,0
14248,64,174,2,0,17,1,1,0,0,2,0
14249,4829,2434,2,0,5,4,1,0,5,6,0
14251,9281,205,2,0,124,1,1,0,9,2,0
14252,6795,1276,2,0,17,1,1,0,5,2,0
14253,5133,2765,2,0,5,0,1,0,0,2,0
14254,9282,195,2,181,786,1,4,1,5,6,0
14255,9283,2766,2,0,5,2,1,0,0,2,0
14256,6920,184,0,0,1050,2,1,0,0,2,0
14257,517,2767,2,0,15,2,1,0,0,2,0
14258,9284,2237,3,742,904,1,4,1,4,3,0
14259,9285,2768,2,0,5,1,4,3,31,37,0
14260,9286,14,919,0,96,1,3,0,5,3,0
14261,9287,37,1167,0,259,1,1,1,5,3,0
14262,9288,7,2,0,5,4,2,0,5,6,0
14263,1996,91,2,0,437,4,3,0,2,8,0
14264,9289,94,2,0,194,2,1,0,0,2,0
14265,9290,1436,2,0,17,1,1,0,0,2,0
14266,877,121,2,0,17,1,1,0,50,2,0
14267,9291,513,2,0,1061,1,1,0,13,8,0
14268,9292,425,2,0,5,1,2,1,42,0,0
14269,385,7,185,0,298,2,1,0,0,1,0
14270,9293,114,2,0,5,2,1,0,0,2,1
14271,9294,59,1168,0,1506,1,1,0,24,13,0
14272,9295,572,2,0,281,2,1,0,0,2,0
14273,9296,0,833,0,125,1,3,1,9,18,0
14274,495,60,2,0,17,1,1,0,2,2,0
14275,7693,2714,2,0,2,1,3,0,15,18,0
14276,9297,1861,3,0,5,1,3,1,16,3,0
14277,3434,2769,2,274,955,2,1,0,0,2,0
14278,9298,0,2,0,409,1,2,0,54,2,0
14279,9299,37,1169,743,259,1,2,1,5,8,0
14280,9300,1737,237,0,1100,2,1,0,0,2,0
14281,9301,11,30,0,10,2,1,0,0,2,0
14282,9302,2770,2,0,266,1,3,7,5,6,0
14283,35,1969,2,0,27,4,1,1,16,2,0
14284,6518,1529,2,0,1566,0,1,0,54,2,0
14285,35,1395,2,0,27,4,1,1,16,2,0
14286,1109,121,2,0,17,1,1,0,1,2,0
14287,5310,405,25,0,1241,1,1,0,2,2,0
14288,6555,1310,2,0,684,2,1,0,0,2,0
14289,9303,1511,624,0,419,1,2,3,82,5,0
14290,9304,27,2,618,485,1,1,0,2,6,0
14291,347,172,284,0,270,1,1,0,0,3,0
14292,9305,117,2,0,5,2,1,0,73,2,0
14293,347,114,2,0,17,1,1,0,42,2,0
14294,9306,1407,2,0,932,3,4,3,51,2,0
14295,9307,9,2,0,1567,1,2,1,115,6,0
14296,9308,2771,2,0,5,2,1,0,0,2,0
14297,9309,584,2,0,41,1,1,3,18,25,0
14298,9310,0,17,0,1350,1,2,1,6,6,0
14299,9311,664,342,0,1536,4,2,1,6,6,0
14300,347,203,3,0,97,1,2,1,12,3,0
14301,9312,19,2,240,1259,1,2,1,2,8,0
14302,9313,2772,2,0,111,1,3,0,68,4,0
14303,9314,2331,2,0,651,3,3,6,38,4,0
14304,9315,0,18,0,47,1,3,1,60,14,0
14305,1074,37,2,0,17,1,1,0,42,2,0
14306,6756,61,2,0,17,1,1,0,0,2,0
14307,9316,20,52,0,647,1,2,0,2,15,0
14308,1512,2773,2,744,5,1,3,1,1,0,0
14309,9317,599,2,734,5,1,3,0,12,14,0
14310,9318,13,752,0,1150,1,1,9,3,4,0
14311,9319,502,24,0,5,1,4,0,4,1,0
14312,407,2774,2,0,5,1,2,2,2,8,0
14313,149,168,2,0,147,1,2,3,5,17,0
14314,2902,19,2,0,659,4,2,0,5,6,0
14315,1536,2775,419,0,1408,1,2,1,9,8,0
14316,9320,513,2,0,1568,4,2,0,0,2,0
14317,6756,74,2,0,17,1,1,0,0,2,0
14318,9321,11,16,0,1514,1,1,0,2,8,0
14319,9322,845,2,0,234,1,3,1,67,2,0
14320,9323,73,2,0,45,1,4,1,6,3,0
14321,418,147,2,0,1569,1,1,0,67,9,0
14322,3349,121,2,0,17,1,1,0,0,2,0
14323,687,2776,1066,0,1079,2,1,0,0,2,0
14324,9324,302,2,253,15,1,3,5,0,14,0
14325,9325,893,665,0,833,1,4,3,119,2,0
14326,9326,7,2,0,1212,1,3,3,80,1,0
14327,9327,6,201,0,42,2,1,0,0,2,0
14329,6459,207,2,0,126,1,4,1,4,10,0
14330,9328,0,2,0,114,1,1,1,5,18,0
14331,9329,58,2,533,5,4,2,1,39,8,0
14332,684,1895,2,0,1533,1,1,1,9,15,0
14333,9330,19,1170,0,28,2,1,0,0,2,0
14334,7451,168,2,0,5,2,1,0,0,2,0
14335,1528,195,2,0,1570,1,2,1,5,6,0
14336,1168,158,3,745,258,1,3,1,5,3,0
14337,9331,484,669,0,341,1,3,2,2,8,0
14338,9332,11,1171,41,125,1,2,0,9,14,0
14339,165,11,109,0,260,1,3,1,5,6,0
14340,728,74,2,0,17,1,1,0,28,2,0
14341,9333,11,109,0,260,1,3,1,5,6,0
14342,2885,26,2,0,17,1,1,0,2,2,0
14343,9334,58,2,0,826,1,2,1,9,10,0
14344,6985,11,109,0,260,1,2,1,5,6,0
14345,9335,613,2,274,5,1,1,0,6,3,0
14346,9336,1346,2,0,1446,1,4,0,65,2,0
14347,9337,1266,1172,0,5,1,4,0,13,1,0
14348,8153,27,3,0,647,1,2,0,2,3,0
14349,9338,101,41,0,61,5,0,4,9,28,0
14350,1554,719,2,746,810,1,4,3,1,1,0
14351,9339,1734,2,138,1571,1,1,0,0,27,0
14352,9340,101,16,0,609,1,2,0,47,8,0
14353,9341,125,111,198,80,1,6,1,1,28,0
14354,9342,357,0,0,237,1,3,1,61,0,0
14355,9343,60,2,747,1210,1,1,3,99,9,0
14356,9344,7,2,0,5,1,1,0,90,2,0
14357,9345,1397,2,191,5,1,2,0,5,6,0
14358,9346,2777,2,0,1357,4,1,0,59,9,0
14359,305,381,2,0,17,1,1,0,42,2,0
14360,9347,2778,2,0,15,5,1,0,47,2,0
14361,9348,599,2,0,109,2,1,0,0,2,0
14362,5091,7,3,0,298,2,1,0,0,3,0
14363,657,7,0,515,5,1,4,1,4,10,0
14364,9349,100,2,16,4,1,3,0,1,3,0
14365,9350,72,2,0,5,2,1,0,0,2,0
14366,7871,100,2,0,4,1,3,0,1,3,0
14367,9351,653,185,748,456,1,3,3,20,1,0
14368,9352,59,1173,0,5,1,3,2,49,0,0
14369,9353,1358,926,0,779,5,0,1,1,8,0
14370,9354,2779,2,0,1324,1,3,0,1,0,0
14371,9355,353,17,0,276,1,2,1,71,6,0
14372,9356,333,1174,0,217,2,1,0,0,2,0
14373,578,20,2,188,401,1,2,1,5,6,0
14374,6193,1025,2,0,5,2,1,0,0,2,0
14375,407,37,2,0,17,1,1,0,5,2,0
14376,347,26,2,0,17,1,1,0,1,2,0
14377,5285,448,2,0,147,1,1,0,0,17,0
14378,9357,200,27,0,60,1,3,0,21,8,0
14379,9358,91,2,0,111,1,4,3,68,4,0
14380,9359,684,1175,749,5,1,2,2,5,6,0
14381,9360,2780,2,2,4,1,6,1,5,6,0
14382,5645,376,484,38,119,1,1,0,13,3,0
14383,9361,2705,2,0,281,2,1,0,0,2,0
14384,1068,101,16,0,609,1,2,0,47,8,0
14385,517,105,2,0,15,2,1,0,0,2,0
14386,9362,7,2,0,351,1,1,0,2,8,0
14387,2322,37,2,0,17,1,1,0,42,2,0
14388,9363,11,2,472,519,4,0,0,1,0,0
14389,9364,26,749,0,374,3,3,5,78,1,0
14390,9365,328,2,0,41,1,3,3,18,29,0
14391,63,26,2,0,17,1,1,0,0,2,0
14393,9366,270,2,0,181,1,1,2,0,12,0
14394,9367,358,2,123,240,1,2,0,5,6,0
14395,9368,460,2,0,5,1,3,6,75,7,0
14396,9369,2781,2,0,281,2,1,0,0,2,0
14397,18,0,12,0,32,1,1,0,5,10,0
14399,9370,194,2,0,11,0,1,0,8,7,0
14400,9371,145,2,0,92,1,2,1,2,6,0
14401,877,37,2,0,17,1,1,0,50,2,0
